asin,sku,date,sales,spend,clicks,impressions,orders,conversion_rate,acos,roas,ctr,cpc,conversions,same_sku_sales,same_sku_orders,daily_budget,total_budget,max_spend,avg_spend,total_sales,total_acos,total_units,organic_sales,organic_orders,page_views,ad_sales_perc,tos_is,aov,sessions,buy_box_percentage,browser_sessions,mobile_app_sessions
B0FGXS7H2S,"""None""","""2026-03-22""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGXS7H2S,"""None""","""2026-03-23""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGXS7H2S,"""None""","""2026-03-24""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGXS7H2S,"""None""","""2026-03-25""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGXS7H2S,"""None""","""2026-03-26""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGXS7H2S,"""None""","""2026-03-27""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGXS7H2S,"""None""","""2026-03-28""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGXS7H2S,"""None""","""2026-03-29""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGXS7H2S,"""None""","""2026-03-30""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGXS7H2S,"""None""","""2026-03-31""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0F32SYQC8,"""None""","""2026-03-21""",,,,,,,,,,,,,,,,,,0,,0,,,2,,,,0,,0,0
B0F32SYQC8,"""None""","""2026-03-22""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0CW3LDS9Q,"""None""","""2026-03-01""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CW3LDS9Q,"""None""","""2026-03-02""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CW3LDS9Q,"""None""","""2026-03-03""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CW3LDS9Q,"""None""","""2026-03-04""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CW3LDS9Q,"""None""","""2026-03-05""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CW3LDS9Q,"""None""","""2026-03-06""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CW3LDS9Q,"""None""","""2026-03-07""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CW3LDS9Q,"""None""","""2026-03-08""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CW3LDS9Q,"""None""","""2026-03-09""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CW3LDS9Q,"""None""","""2026-03-10""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CW3LDS9Q,"""None""","""2026-03-11""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CW3LDS9Q,"""None""","""2026-03-12""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CW3LDS9Q,"""None""","""2026-03-13""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CW3LDS9Q,"""None""","""2026-03-14""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CW3LDS9Q,"""None""","""2026-03-15""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CW3LDS9Q,"""None""","""2026-03-16""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CW3LDS9Q,"""None""","""2026-03-17""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CW3LDS9Q,"""None""","""2026-03-18""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CW3LDS9Q,"""None""","""2026-03-19""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CW3LDS9Q,"""None""","""2026-03-20""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CW3LDS9Q,"""None""","""2026-03-21""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CW3LDS9Q,"""None""","""2026-03-22""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CW3LDS9Q,"""None""","""2026-03-23""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CW3LDS9Q,"""None""","""2026-03-24""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CW3LDS9Q,"""None""","""2026-03-25""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CW3LDS9Q,"""None""","""2026-03-26""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CW3LDS9Q,"""None""","""2026-03-27""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CW3LDS9Q,"""None""","""2026-03-28""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CW3LDS9Q,"""None""","""2026-03-29""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CW3LDS9Q,"""None""","""2026-03-30""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CW3LDS9Q,"""None""","""2026-03-31""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGV3RQN5,"""None""","""2026-03-01""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGV3RQN5,"""None""","""2026-03-02""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGV3RQN5,"""None""","""2026-03-03""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGV3RQN5,"""None""","""2026-03-04""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGV3RQN5,"""None""","""2026-03-05""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGV3RQN5,"""None""","""2026-03-06""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGV3RQN5,"""None""","""2026-03-07""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGV3RQN5,"""None""","""2026-03-08""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGV3RQN5,"""None""","""2026-03-09""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGV3RQN5,"""None""","""2026-03-10""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGV3RQN5,"""None""","""2026-03-11""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGV3RQN5,"""None""","""2026-03-12""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGV3RQN5,"""None""","""2026-03-13""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGV3RQN5,"""None""","""2026-03-14""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGV3RQN5,"""None""","""2026-03-15""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGV3RQN5,"""None""","""2026-03-16""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGV3RQN5,"""None""","""2026-03-17""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGV3RQN5,"""None""","""2026-03-18""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGV3RQN5,"""None""","""2026-03-19""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGV3RQN5,"""None""","""2026-03-20""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGV3RQN5,"""None""","""2026-03-21""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGV3RQN5,"""None""","""2026-03-22""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGV3RQN5,"""None""","""2026-03-23""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGV3RQN5,"""None""","""2026-03-24""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGV3RQN5,"""None""","""2026-03-25""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGV3RQN5,"""None""","""2026-03-26""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGV3RQN5,"""None""","""2026-03-27""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGV3RQN5,"""None""","""2026-03-28""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGV3RQN5,"""None""","""2026-03-29""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGV3RQN5,"""None""","""2026-03-30""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGV3RQN5,"""None""","""2026-03-31""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0DG2YW23F,"""None""","""2026-03-30""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0DG2YW23F,"""None""","""2026-03-31""",,,,,,,,,,,,,,,,,,0,,0,,,2,,,,0,,0,0
B0DG2YFVYQ,"""None""","""2026-03-30""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0DG2YFVYQ,"""None""","""2026-03-31""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FFTTCB6M,"""None""","""2026-03-21""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0FFTTCB6M,"""None""","""2026-03-22""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0FGVN5SSN,"""None""","""2026-03-01""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0FGVN5SSN,"""None""","""2026-03-02""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0FGVN5SSN,"""None""","""2026-03-03""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0FGVN5SSN,"""None""","""2026-03-04""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0FGVN5SSN,"""None""","""2026-03-05""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0FGVN5SSN,"""None""","""2026-03-06""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0FGVN5SSN,"""None""","""2026-03-08""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0FGVN5SSN,"""None""","""2026-03-10""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0FGVN5SSN,"""None""","""2026-03-13""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0FGVN5SSN,"""None""","""2026-03-16""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0FGVN5SSN,"""None""","""2026-03-17""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0FGVN5SSN,"""None""","""2026-03-19""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0FGVN5SSN,"""None""","""2026-03-20""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0FGVN5SSN,"""None""","""2026-03-21""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0FGVN5SSN,"""None""","""2026-03-22""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0FGVN5SSN,"""None""","""2026-03-23""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0FGVN5SSN,"""None""","""2026-03-25""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0FGVN5SSN,"""None""","""2026-03-28""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGVN5SSN,"""None""","""2026-03-30""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGVN5SSN,"""None""","""2026-03-31""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGVL5FKL,"""None""","""2026-03-01""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0FGVL5FKL,"""None""","""2026-03-02""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0FGVL5FKL,"""None""","""2026-03-03""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0FGVL5FKL,"""None""","""2026-03-04""",,,,,,,,,,,,,,,,,,0,,0,,,1,,,,0,,0,0
B0FGVL5FKL,"""None""","""2026-03-05""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0FGVL5FKL,"""None""","""2026-03-06""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0FGVL5FKL,"""None""","""2026-03-08""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0FGVL5FKL,"""None""","""2026-03-14""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0FGVL5FKL,"""None""","""2026-03-18""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0FGVL5FKL,"""None""","""2026-03-21""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0FGVL5FKL,"""None""","""2026-03-22""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0FGVL5FKL,"""None""","""2026-03-23""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0FGVL5FKL,"""None""","""2026-03-24""",,,,,,,,,,,,,,,,,,0,,0,,,1,,,,0,,0,0
B0FGVL5FKL,"""None""","""2026-03-25""",,,,,,,,,,,,,,,,,,0,,0,,,1,,,,0,,0,0
B0FGVL5FKL,"""None""","""2026-03-26""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0FGVL5FKL,"""None""","""2026-03-27""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0FGVL5FKL,"""None""","""2026-03-29""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0FGVL5FKL,"""None""","""2026-03-30""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGVL5FKL,"""None""","""2026-03-31""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CWDGSSHR,"""None""","""2026-03-01""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CWDGSSHR,"""None""","""2026-03-02""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CWDGSSHR,"""None""","""2026-03-03""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CWDGSSHR,"""None""","""2026-03-04""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CWDGSSHR,"""None""","""2026-03-05""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CWDGSSHR,"""None""","""2026-03-06""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CWDGSSHR,"""None""","""2026-03-07""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CWDGSSHR,"""None""","""2026-03-08""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CWDGSSHR,"""None""","""2026-03-09""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CWDGSSHR,"""None""","""2026-03-10""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CWDGSSHR,"""None""","""2026-03-11""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CWDGSSHR,"""None""","""2026-03-12""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CWDGSSHR,"""None""","""2026-03-13""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CWDGSSHR,"""None""","""2026-03-14""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CWDGSSHR,"""None""","""2026-03-15""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CWDGSSHR,"""None""","""2026-03-16""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CWDGSSHR,"""None""","""2026-03-17""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CWDGSSHR,"""None""","""2026-03-18""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CWDGSSHR,"""None""","""2026-03-19""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CWDGSSHR,"""None""","""2026-03-20""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CWDGSSHR,"""None""","""2026-03-21""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CWDGSSHR,"""None""","""2026-03-22""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CWDGSSHR,"""None""","""2026-03-23""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CWDGSSHR,"""None""","""2026-03-24""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CWDGSSHR,"""None""","""2026-03-25""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CWDGSSHR,"""None""","""2026-03-26""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CWDGSSHR,"""None""","""2026-03-27""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CWDGSSHR,"""None""","""2026-03-28""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CWDGSSHR,"""None""","""2026-03-29""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CWDGSSHR,"""None""","""2026-03-30""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CWDGSSHR,"""None""","""2026-03-31""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0F32R3ZSW,"""None""","""2026-03-06""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0F32R3ZSW,"""None""","""2026-03-08""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0F32R3ZSW,"""None""","""2026-03-09""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0F32R3ZSW,"""None""","""2026-03-10""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0F32R3ZSW,"""None""","""2026-03-11""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0F32R3ZSW,"""None""","""2026-03-12""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0F32R3ZSW,"""None""","""2026-03-13""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0F32R3ZSW,"""None""","""2026-03-14""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0F32R3ZSW,"""None""","""2026-03-15""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0F32R3ZSW,"""None""","""2026-03-16""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0F32R3ZSW,"""None""","""2026-03-17""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0F32R3ZSW,"""None""","""2026-03-18""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0F32R3ZSW,"""None""","""2026-03-19""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0F32R3ZSW,"""None""","""2026-03-20""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0F32R3ZSW,"""None""","""2026-03-21""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0F32R3ZSW,"""None""","""2026-03-22""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0F32R3ZSW,"""None""","""2026-03-23""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0F32R3ZSW,"""None""","""2026-03-24""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0F32R3ZSW,"""None""","""2026-03-25""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0F32R3ZSW,"""None""","""2026-03-26""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0F32R3ZSW,"""None""","""2026-03-27""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0F32R3ZSW,"""None""","""2026-03-28""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0F32R3ZSW,"""None""","""2026-03-29""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0F32R3ZSW,"""None""","""2026-03-30""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0F32R3ZSW,"""None""","""2026-03-31""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGVN5CFJ,"""None""","""2026-03-01""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0FGVN5CFJ,"""None""","""2026-03-05""",,,,,,,,,,,,,,,,,,0,,0,,,2,,,,0,,0,0
B0FGVN5CFJ,"""None""","""2026-03-07""",,,,,,,,,,,,,,,,,,0,,0,,,1,,,,0,,0,0
B0FGVN5CFJ,"""None""","""2026-03-09""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0FGVN5CFJ,"""None""","""2026-03-10""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0FGVN5CFJ,"""None""","""2026-03-18""",,,,,,,,,,,,,,,,,,0,,0,,,1,,,,0,,0,0
B0FGVN5CFJ,"""None""","""2026-03-20""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0FGVN5CFJ,"""None""","""2026-03-21""",,,,,,,,,,,,,,,,,,0,,0,,,1,,,,0,,0,0
B0FGVN5CFJ,"""None""","""2026-03-22""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0FGVN5CFJ,"""None""","""2026-03-23""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0FGVN5CFJ,"""None""","""2026-03-26""",,,,,,,,,,,,,,,,,,0,,0,,,1,,,,0,,0,0
B0FGVN5CFJ,"""None""","""2026-03-28""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0FGVN5CFJ,"""None""","""2026-03-29""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0FGVN5CFJ,"""None""","""2026-03-30""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGVN5CFJ,"""None""","""2026-03-31""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FGVKQ3GS,"""None""","""2026-03-20""",,,,,,,,,,,,,,,,,,0,,0,,,2,,,,0,,0,0
B0FGVKQ3GS,"""None""","""2026-03-21""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0FGVKQ3GS,"""None""","""2026-03-22""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0FGVKQ3GS,"""None""","""2026-03-24""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0FGVKQ3GS,"""None""","""2026-03-25""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0FGVKQ3GS,"""None""","""2026-03-26""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0FGVKQ3GS,"""None""","""2026-03-27""",,,,,,,,,,,,,,,,,,0,,0,,,2,,,,0,,0,0
B0FGVKQ3GS,"""None""","""2026-03-28""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0FGVKQ3GS,"""None""","""2026-03-30""",,,,,,,,,,,,,,,,,,0,,0,,,1,,,,0,,0,0
B0FGVKQ3GS,"""None""","""2026-03-31""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FFTMT512,"""None""","""2026-03-07""",,,,,,,,,,,,,,,,,,437.14,,1,,,1,,,,0,,0,0
B0FFTMT512,"""None""","""2026-03-08""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0FFTMT512,"""None""","""2026-03-09""",,,,,,,,,,,,,,,,,,0,,0,,,1,,,,0,,0,0
B0FFTMT512,"""None""","""2026-03-10""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0FFTMT512,"""None""","""2026-03-12""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0FFTMT512,"""None""","""2026-03-13""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0FFTMT512,"""None""","""2026-03-14""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0FFTMT512,"""None""","""2026-03-15""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0FFTMT512,"""None""","""2026-03-16""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0FFTMT512,"""None""","""2026-03-17""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0FFTMT512,"""None""","""2026-03-18""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0FFTMT512,"""None""","""2026-03-19""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0FFTMT512,"""None""","""2026-03-20""",,,,,,,,,,,,,,,,,,0,,1,,,0,,,,0,,0,0
B0FFTMT512,"""None""","""2026-03-21""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0FFTMT512,"""None""","""2026-03-22""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0FFTMT512,"""None""","""2026-03-23""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0FFTMT512,"""None""","""2026-03-24""",,,,,,,,,,,,,,,,,,0,,0,,,2,,,,0,,0,0
B0FFTMT512,"""None""","""2026-03-25""",,,,,,,,,,,,,,,,,,0,,0,,,3,,,,0,,0,0
B0FFTMT512,"""None""","""2026-03-26""",,,,,,,,,,,,,,,,,,0,,0,,,3,,,,0,,0,0
B0FFTMT512,"""None""","""2026-03-27""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0FFTMT512,"""None""","""2026-03-28""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0FFTMT512,"""None""","""2026-03-29""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0FFTMT512,"""None""","""2026-03-30""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FFTMT512,"""None""","""2026-03-31""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0FFTP6H7J,"""None""","""2026-03-21""",,,,,,,,,,,,,,,,,,0,,0,,,1,,,,0,,0,0
B0FFTP6H7J,"""None""","""2026-03-22""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0FGVKVL9S,"""None""","""2026-03-01""",,,,,,,,,,,,,,,,,,0,,0,,,5,,,,0,,0,0
B0FGVKVL9S,"""None""","""2026-03-02""",,,,,,,,,,,,,,,,,,0,,0,,,3,,,,0,,0,0
B0FGVKVL9S,"""None""","""2026-03-03""",,,,,,,,,,,,,,,,,,0,,0,,,2,,,,0,,0,0
B0FGVKVL9S,"""None""","""2026-03-04""",,,,,,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0
B0FGVKVL9S,"""None""","""2026-03-05""",,,,,,,,,,,,,,,,,,0,,0,,,1,,,,0,,0,0
B0FGVKVL9S,"""None""","""2026-03-06""",,,,,,,,,,,,,,,,,,0,,0,,,6,,,,0,,0,0
B0FGVKVL9S,"""None""","""2026-03-07""",,,,,,,,,,,,,,,,,,703.81,,1,,,15,,,,0,,0,0
B0FGVKVL9S,"""None""","""2026-03-08""",,,,,,,,,,,,,,,,,,0,,0,,,3,,,,0,,0,0
B0FGVKVL9S,"""None""","""2026-03-10""",,,,,,,,,,,,,,,,,,0,,0,,,1,,,,0,,0,0
B0FGVKVL9S,"""None""","""2026-03-11""",,,,,,,,,,,,,,,,,,0,,0,,,4,,,,0,,0,0
B0FGVKVL9S,"""None""","""2026-03-13""",,,,,,,,,,,,,,,,,,0,,0,,,2,,,,0,,0,0
B0FGVKVL9S,"""None""","""2026-03-15""",,,,,,,,,,,,,,,,,,0,,0,,,2,,,,0,,0,0
B0FGVKVL9S,"""None""","""2026-03-21""",,,,,,,,,,,,,,,,,,0,,0,,,2,,,,0,,0,0
